id|text|experiencer|emotion|target|cause|selected
2a524eae|Nearly half of GPs have taken early retirement or slashed their hours over pensions row|"[""gps""]"|surprise|"[[""hours over pensions row""]]"|"[[""hours over pensions row""]]"|True
740e085c|New study claims white people's diets disproportionally contribute to climate change|"[""white""]"|surprise|"[[""contribute to climate change""]]"|"[[""disproportionally contribute to climate change""]]"|True
942e8242|Nordea Bank says its CEO will retire by end-2020|"[""nordea bank""]"|surprise|"[[""ceo will retire by end-2020""]]"|"[[""ceo will retire by end-2020""]]"|True
f59cb668|North Korean official calls John Bolton ‘dim-sighted’|"[""john bolton""]"|disgust|"[[""north korean official"",""north korean official calls john bolton ‘dim-sighted’""]]"|"[[""calls john bolton ‘dim-sighted’""]]"|True
a5596bc4|Notre Dame Fire Could've Been Caused By A Cigarette, Prosecutors Say|"[""notre dame""]"|surprise|"[[""fire could've been caused by a cigarette, prosecutors say""]]"|"[[""fire could've been caused by a cigarette, prosecutors say""]]"|True
47e11f68|Officials: BA suspending flights from London for 2 days|"[""officials""]"|surprise|"[[""london for 2 days""]]"|"[[""ba suspending""],[""flights from london for 2 days""]]"|True
0585d855|One more day of extreme heat for East Coast|"[""east coast""]"|surprise|"[[""extreme heat for east coast""]]"|"[[""extreme heat for east coast"",""one more day of extreme heat""]]"|True
8a2c4f85|Overpopulation, Not Climate Change, Caused California’s Water Crisis|[]|surprise|"[[""overpopulation, not climate change, caused california’s water crisis""]]"|"[[""overpopulation, not climate change, caused california’s water crisis""]]"|True
8cb4b1d6|Pastor Jailed by Turkey Can’t Believe LGBT Persecution of Christians in USA|"[""pastor""]"|surprise|"[[""turkey can’t believe lgbt persecution of christians in usa""]]"|"[[""turkey can’t believe lgbt persecution of christians in usa""]]"|True
1cae66d1|Patrick Beverley, Jared Dudley, and the Art of Being an NBA Pest|"[""patrick beverley, jared dudley""]"|disgust|"[[""and the art of being an nba pest""]]"|"[[""and the art of being an nba pest""]]"|True
38d1b2b1|Photos of the Week: Snowy Ladybug, Shattered Lance, Mexican Smog|[]|joy|"[[""snowy ladybug, shattered lance, mexican smog""]]"|"[[""snowy ladybug, shattered lance, mexican smog""]]"|True
2bc4e5f7|Powell says don't play too much attention to the dot plot|"[""powell""]"|surprise|"[[""much attention to the dot plot""]]"|"[[""says don't play too much attention to the dot plot""]]"|True
cca936f2|Prostitution Should Stay Illegal Because Consent Is A Garbage Minimum Standard For Goodness|"[""prostitution""]"|disgust|[[]]|"[[""consent is a garbage minimum standard for goodness""]]"|True
5ca404cc|Raytheon and United Technologies are merging to create ‘military-industrial behemoth’|"[""raytheon and united technologies""]"|surprise|"[[""create ‘military-industrial behemoth’""]]"|"[[""create ‘military-industrial behemoth’""]]"|True
222790e1|Rep. Matt Gaetz allegedly hit by former rival in ‘milkshaking’ incident|"[""rep. matt gaetz""]"|surprise|"[[""former""]]"|"[[""former rival in ‘milkshaking’ incident""]]"|True
2b62fdd4|Satire: Governor Northam Hacks Infowars’ Broadcast|"[""satire""]"|surprise|"[[""governor northam hacks infowars’ broadcast""]]"|"[[""governor northam hacks infowars’ broadcast""]]"|True
8b633c8a|Seven motorcyclists killed, 3 injured in crash with pickup truck|[]|sadness|"[[""killed, 3 injured in crash with pickup truck""]]"|"[[""killed, 3 injured in crash with pickup truck"",""seven motorcyclists killed""]]"|True
dba4e955|Southern Secessionist Intros Bernie at Fundraiser|"[""southern secessionist""]"|surprise|"[[""bernie""]]"|[[]]|True
7c00db55|Study: Children Near Lead Smelters Are Exposed to Lead in the Womb|"[""children""]"|surprise|"[[""exposed to lead in the womb""]]"|"[[""exposed to lead in the womb""]]"|True
7d05eb2a|Teens are spending more on video games than ever before, and it's at least partially thanks to 'Fortnite'|[]|surprise|"[[""teens""]]"|"[[""spending more on video games""]]"|True
c86c2178|The Billionaire and the Mayor Disrupting Taiwan’s Elections|"[""taiwan’s elections""]"|surprise|"[[""the mayor""]]"|"[[""taiwan’s elections"",""disrupting taiwan’s elections""]]"|True
3cf993d2|The Books Briefing: The Dangerous, Enchanting Sea|[]|fear|[[]]|[[]]|True
2522cdd3|The Grotesque Horror Show of the Tory Leadership Race|[]|surprise|"[[""the grotesque horror show of the tory leadership race""]]"|"[[""the grotesque horror show of the tory leadership race""]]"|True
46ef3d73|The Latest Balkans Breakdown is None of Washington’s Business|"[""balkans""]"|surprise|"[[""none of washington’s business""]]"|"[[""none of washington’s business""]]"|True
268c46c1|The New SAT ‘Adversity Score’ Turns the Idea of Meritocracy Into a Sham|[]|surprise|"[[""sat ‘adversity score’"",""turns the idea of meritocracy into a sham""]]"|"[[""turns the idea of meritocracy into a sham""]]"|True
1c6af5e4|The New York Times Has 10 Years of Gnarly Tax Documents Showing Trump to Be a Mirage of a Man|"[""trump""]"|surprise|"[[""trump""],[""be a mirage of a man""]]"|"[[""be a mirage of a man""]]"|True
2a112403|The New York Times Is Out to Make Its Obituaries Less White and Less Male|[]|surprise|"[[""the new york times""]]"|"[[""less white and less male""]]"|True
3bd51ca2|The Surprising Way Bodycams Can Keep Police Officers From Helping People|"[""bodycams""]"|surprise|"[[""police officers""]]"|"[[""can keep police officers from helping people""]]"|True
00c5a0d2|The Trump Administration Is Making Hezbollah Stronger|"[""trump""]"|surprise|[[]]|"[[""the trump administration""]]"|True
d7f67c1e|They wanted a son so much they made their daughter live as a boy|[]|surprise|"[[""daughter live as a boy""]]"|"[[""they made their daughter live as a boy""]]"|True
7b6be3d5|Today’s back pages: Juventus target Pochettino, Arsenal rage, Conte wins £9m Chelsea dispute|"[""today’s back pages""]"|surprise|"[[""chelsea""]]"|"[[""arsenal rage, conte wins £9m chelsea dispute""]]"|True
de1999aa|Transgender activist indicted on charges of theft — from anti-Trump 'Women's March'|"[""trump"",""transgender activist""]"|disgust|"[[""from anti-trump 'women's march'""]]"|"[[""from anti-trump 'women's march'""]]"|True
23f1217f|Trump Doubles Down on Plan to Release Migrants in Sanctuary Cities|"[""trump""]"|surprise|"[[""migrants""]]"|"[[""release migrants""]]"|True
150e2024|Trump Yarmulkas cause a mini-outrage, reminders go out how Democrat versions were warmly embraced|"[""trump""]"|anger|[[]]|"[[""reminders go out how democrat versions were warmly embraced""]]"|True
167905ca|Trump insists he cut secret immigration deal with Mexico|"[""trump""]"|surprise|[[]]|"[[""secret immigration deal with mexico""]]"|True
f49ce6d6|Trump is facing impeachment. The NRA is facing bankruptcy. It’s a good day in America|"[""trump""]"|surprise|"[[""is facing""],[""nra""]]"|"[[""the nra is facing bankruptcy. it’s a good day in america""]]"|True
eea72393|Trump's Threatened Tariffs on Mexican Imports Might Not Happen. They Have Costs Anyway.|[]|surprise|"[[""mexican imports""]]"|"[[""tariffs on mexican imports might not happen""]]"|True
c65ef8c2|Trump: White House Lawyer Emmet Flood 'Will Be Leaving Service On June 14th'|"[""trump""]"|surprise|"[[""white house lawyer emmet flood""]]"|"[[""will be leaving service on june 14th""]]"|True
139378c9|US sanctions to hit Iran's metals industry, a major employer|[]|surprise|"[[""us sanctions""]]"|"[[""hit iran's metals industry, a major employer""]]"|True
9ac262f6|United Extends Boeing 737 Max Grounding, Canceling Thousands Of Flights|[]|surprise|"[[""extends boeing 737 max""],[""extends boeing 737""]]"|"[[""canceling thousands of flights""]]"|True
1a321491|Video surfaces showing Nancy Pelosi advocating Republican policy on border crisis|"[""nancy pelosi""]"|surprise|"[[""video surfaces showing""]]"|"[[""advocating republican policy on border crisis"",""video surfaces showing""]]"|True
7572255c|Walmart Got a $2.2 Billion Tax Cut. Now It’s Laying Off Workers|"[""walmart""]"|surprise|"[[""workers""]]"|"[[""laying off workers""]]"|True
bd8703c1|Watch Nancy Pelosi Stutter Slur and Suffer Memory Lapses In Press Conference|"[""nancy pelosi""]"|surprise|"[[""suffer memory lapses in press conference""]]"|"[[""suffer memory lapses""],[""suffer memory lapses in press conference""],[""stutter slur and suffer memory lapses""],[""slur and suffer memory lapses""]]"|True
bfb6c23a|Weekend heat wave to leave L.A. valleys and mountains sweltering|"[""valleys""]"|fear|"[[""valleys and mountains sweltering""]]"|"[[""leave l.a. valleys and mountains sweltering"",""valleys and mountains sweltering""]]"|True
46c7a301|When John Paul Stevens Eviscerated Antonin Scalia|"[""john paul stevens""]"|surprise|"[[""antonin scalia""]]"|"[[""when john paul stevens eviscerated antonin scalia""]]"|True
c3d5a32f|‘Hell yes’! Guys, look who’s had a change of heart on Bernie Sanders (brace for whiplash)|[]|surprise|"[[""bernie sanders""]]"|"[[""brace for whiplash""]]"|True
ce70a5c5|‘It was Geraint’s decision’, says Egan Bernal after attack at Tour de France|"[""geraint""]"|surprise|"[[""tour de france""]]"|"[[""at tour de france""]]"|True
1d7b7df4|‘Stonewall Generation’ Confronts Old Age, Sickness — And Discrimination|"[""stonewall generation""]"|sadness|"[[""‘stonewall generation’ confronts old age, sickness — and discrimination""]]"|"[[""‘stonewall generation’ confronts old age, sickness — and discrimination"",""confronts old age, sickness — and discrimination""]]"|True
457cc7d8|Harrison Ford Thanks Trudeau For Fighting ‘World War III’ Climate Change|"[""harrison ford""]"|joy|"[[""fighting ‘world war iii’ climate change""]]"|"[[""fighting ‘world war iii’ climate change""]]"|True
cf15a2e7|Hillary, Chelsea Clinton Plan to Launch Feminist Production Company|"[""hillary, chelsea clinton""]"|surprise|"[[""launch feminist production company""]]"|"[[""launch feminist production company""]]"|True
731e5fe8|House Republicans spin CBO report to claim $15 minimum wage is socialism|"[""house republicans""]"|surprise|"[[""$15 minimum wage is socialism""]]"|"[[""claim $15 minimum wage is socialism""]]"|True
be9786fb|Iran says it will not surrender even if it is bombed|"[""iran""]"|sadness|[[]]|"[[""bombed""]]"|True
6d297944|'Her ancestors enslaved mine. Now we're friends'|"[""her ancestors""]"|surprise|"[[""ancestors""]]"|"[[""'her ancestors enslaved mine. now we're friends'""]]"|True
ece3dbe0|Andrew Yang: The Capitalist Candidate Championing a Universal Basic Income|[]|surprise|"[[""andrew yang""]]"|"[[""championing a universal basic income""]]"|True
c27c3516|Believe it or not, the British pound is one of world’s best-performing major currencies this year|"[""the british pound""]"|surprise|[[]]|"[[""currencies this year""]]"|True
d93fe985|Beyond Meat's stock opens at $46, or 84% above the $25 IPO price|"[""beyond meat's""]"|surprise|"[[""84% above the $25 ipo price""]]"|"[[""beyond meat's stock opens at $46, or 84% above the $25 ipo price""]]"|True
bb14b0e3|Carlos Ghosn on Twitter: Ready to ‘tell the truth’ about events|"[""carlos ghosn""]"|surprise|"[[""ready to ‘tell the truth’ about events""]]"|"[[""ready to ‘tell the truth’ about events""]]"|True
d8d6ff1b|Chaplain Who Aided Paris Terror Attack Victims Helped Save Relics From Burning Notre Dame|"[""chaplain""]"|surprise|"[[""helped save relics from burning notre dame""]]"|"[[""helped save relics from burning notre dame""]]"|True
a2f7e496|Colorado Caps Insulin Co-Pays At $100 For Insured Residents|[]|surprise|[[]]|"[[""colorado caps insulin co-pays at $100 for insured residents""]]"|True
1ee48a71|Dianne Feinstein Uses 20th Anniversary of Columbine to Push Gun Control|"[""dianne feinstein""]"|surprise|"[[""gun control""]]"|"[[""push gun control""]]"|True
a66173a8|Donald Trump Tells the Truth Today|"[""donald trump""]"|surprise|"[[""tells the truth today""]]"|"[[""tells the truth today""]]"|True
138cb7ac|Dozens of Business Leaders Advocate Abortion Access: ‘Don’t Ban Equality’|[]|surprise|"[[""abortion access""]]"|"[[""advocate abortion access: ‘don’t ban equality’""]]"|True
dd2240b6|Durant could return for Game 3|"[""durant""]"|surprise|"[[""durant""]]"|"[[""could return for game 3"",""durant could return for game 3""]]"|True
72bd78b4|Elephant Charges Tourists In Viral Video, Driver Makes Incredible Escape While Going In Reverse|"[""elephant""]"|surprise|"[[""tourists""]]"|"[[""elephant charges tourists in viral video""]]"|True
3259e3a8|Elizabeth Warren’s Trillion-Dollar Big Business Tax Plan Would Cost Amazon $698M+ Every Year|"[""elizabeth warren’s""]"|surprise|"[[""amazon""]]"|"[[""cost amazon $698m+ every year""]]"|True
08fd3f97|Farage's Brexit Party Smashes 100,000 Registered Supporters Target, Aims to Pass Tory Party|"[""farage's brexit party""]"|disgust|"[[""registered supporters""]]"|"[[""registered supporters""]]"|True
4cbd2ac6|For $500 million, Rivian will teach Ford how to make electric vehicles|"[""rivian""]"|surprise|"[[""ford""]]"|"[[""how to make electric vehicles""]]"|True
087633e9|For Deeper Insights, Japanese Space Mission Bombed an Asteroid to Make a Crater|[]|surprise|"[[""japanese space mission bombed an asteroid to make a crater""]]"|"[[""japanese space mission bombed an asteroid to make a crater""]]"|True
639b243e|Former Florida Sen. Bill Nelson vindicated after Gov. DeSantis confirms Russian hackers gained access to county voter databases in 2016|"[""bill nelson""]"|surprise|"[[""gov. desantis confirms russian hackers gained access to county voter databases in 2016""]]"|"[[""gov. desantis confirms russian hackers gained access to county voter databases in 2016""]]"|True
de1d84c6|Former Obama White House counsel indicted|[]|fear|"[[""obama white house counsel""]]"|"[[""obama white house counsel""]]"|True
21b177aa|GOP Lawmakers Are Quietly Turning Against the Death Penalty|"[""gop lawmakers""]"|surprise|"[[""turning against the death penalty""]]"|"[[""turning against the death penalty"",""are quietly turning against the death penalty""]]"|True
3f8491eb|Grateful Mom Donates 120 Dresses To High School For Senior Ball|"[""grateful mom""]"|surprise|"[[""donates 120 dresses to high school for senior ball""]]"|"[[""donates 120 dresses to high school for senior ball""]]"|True
287ac3ff|House Passes $17 Billion Disaster-Aid Package over Trump’s Objections|"[""house""]"|surprise|"[[""trump’s""]]"|"[[""disaster-aid package""]]"|True
75cd2898|House Passes Mass Amnesty Bill Which Would Give Millions Of Illegal Immigrants A Path To Citizenship|[]|surprise|"[[""illegal immigrants""]]"|"[[""house passes mass amnesty bill which would give millions of illegal immigrants a path to citizenship""]]"|True
051fca9c|Illinois House Passes Bill Requiring Women, African-Americans on Corporate Boards|"[""illinois house""]"|surprise|"[[""requiring women, african-americans on corporate boards""]]"|"[[""requiring women, african-americans on corporate boards""]]"|True
dd2fb6c6|Iran Announces Another Move That Could Mean It’s Closer To Nuclear Capabilities|"[""iran""]"|surprise|"[[""could mean it’s closer to nuclear capabilities""]]"|"[[""could mean it’s closer to nuclear capabilities""]]"|True
1807f8c4|Iran Says It Has Broken Stockpile Limit Set By Nuclear Deal|"[""iran""]"|surprise|"[[""stockpile limit set by nuclear deal""]]"|"[[""it has broken stockpile limit set by nuclear deal""]]"|True
81854458|I’m Still Mad About the Dark ‘Game of Thrones’ Lighting|"[""i’m""]"|anger|"[[""game of thrones’ lighting""]]"|"[[""of thrones’ lighting""]]"|True
fadddc31|Jane Eyre is a startlingly modern heroine. A new ballet shows why.|"[""jane eyre""]"|surprise|"[[""startlingly modern heroine""]]"|"[[""startlingly modern heroine""]]"|True
d025f881|July WTI oil climbs 23 cents, or 0.4%, to settle at $52.51/bbl|[]|surprise|"[[""july wti oil climbs 23 cents, or 0.4%, to settle at $52.51/bbl""]]"|"[[""july wti oil climbs 23 cents, or 0.4%, to settle at $52.51/bbl"",""climbs 23 cents, or 0.4%, to settle at $52.51/bbl""]]"|True
d025f881|July WTI oil down $1.80, or 3.4%, to settle at $51.68/bbl on Nymex|"[""july wti""]"|surprise|"[[""1.80, or 3.4%, to settle at $51.68/bbl on nymex""]]"|"[[""1.80, or 3.4%, to settle at $51.68/bbl on nymex""]]"|True
ced4b1a5|Killing Eve Season 2 Is as Macabre and Audacious as Ever|[]|surprise|"[[""killing eve season 2""]]"|"[[""macabre and audacious as ever""]]"|True
9af3c9eb|Lottery Ticket Worth $530 Million Sold in San Diego Store|[]|surprise|"[[""lottery ticket""]]"|"[[""$530 million sold in san diego store""]]"|True
f9b87b38|Nasdaq Composite up 0.2% at 8,201|"[""nasdaq composite""]"|surprise|"[[""up 0.2% at 8,201""]]"|"[[""up 0.2% at 8,201""]]"|True
24f76268|Nasdaq on track for best monthly gain, up 5.4%, since January|"[""nasdaq""]"|surprise|"[[""on track for best monthly gain, up 5.4%, since january""]]"|"[[""on track for best monthly gain, up 5.4%, since january"",""up 5.4%, since january""]]"|True
c59f6bdc|Pennsylvania Attorney General Josh Shapiro Will Support Repeal of Controversial Law Stripping Larry Krasner of Authority|"[""josh shapiro""]"|surprise|"[[""will support repeal of controversial law stripping larry krasner of authority"",""larry krasner""]]"|"[[""will support repeal of controversial law stripping larry krasner of authority""]]"|True
f4c660e8|People Are Picking Up Trash For A New Internet Challenge|[]|surprise|"[[""a new internet challenge""]]"|"[[""a new internet challenge""]]"|True
b42f0086|Pet-ownership is booming across the world|[]|surprise|[[]]|[[]]|True
219e8a73|Pete Buttigieg shows how to campaign on values in the age of Trump|"[""pete buttigieg""]"|surprise|"[[""campaign on values in the age of trump""]]"|"[[""campaign on values in the age of trump""]]"|True
9a6b0797|Protester grabs Kamala Harris' microphone at San Francisco forum|"[""protester""]"|surprise|"[[""microphone at san francisco forum""]]"|"[[""microphone at san francisco forum""]]"|True
eb690b82|Racist Voter Suppression Made Alabama’s Abortion Ban Possible|[]|surprise|"[[""abortion ban possible""]]"|"[[""made alabama’s abortion ban possible""]]"|True
d78ec4d2|Red Cross ready to aid Venezuela, warns against politics|[]|surprise|"[[""red cross""]]"|"[[""red cross ready to aid venezuela""]]"|True
2d761f62|Search Team Finds French Submarine More Than 50 Years After Disappearance|"[""search team""]"|surprise|"[[""french submarine""]]"|"[[""more than 50 years after disappearance""]]"|True
944f8a74|Single Mom Makes Plea For Electricity On Twitter, Gets Over 100 Times The Amount Asked|[]|surprise|"[[""Plea For Electricity On Twitter""]]"|"[[""100 times the amount asked""]]"|True
7ba144d6|Six ProPublica Reporters Named Livingston Finalists|"[""propublica reporters"",""six propublica reporters""]"|joy|"[[""livingston finalists""]]"|"[[""named livingston finalists""]]"|True
ffa8b2e7|Texas Governor Announces $1.6B Deal For Teacher Raises|"[""texas governor""]"|surprise|"[[""announces $1.6b deal for teacher raises""]]"|"[[""announces $1.6b deal for teacher raises""]]"|True
1c6a801d|The Internet Is in Agreement. Tormund Is the Mood-Lightening MVP of Game of Thrones|"[""internet""]"|surprise|"[[""tormund""]]"|"[[""tormund is the mood-lightening mvp of game of thrones""]]"|True
de01a201|The Myths of Means-Testing Are Still Alive Among Democrats|"[""myths""]"|surprise|"[[""democrats""]]"|"[[""are still alive among democrats""]]"|True
6c5285bb|This DIY Artist Transforms into Haunted House Icons in This Hilarious Series|[]|surprise|"[[""haunted house icons in this hilarious series""]]"|"[[""haunted house icons in this hilarious series""]]"|True
7ac70a14|Three Hours, No Abortion: Planned Parenthood Freaks Out at CNN Debate|[]|fear|"[[""cnn""]]"|"[[""planned parenthood freaks out at cnn debate""]]"|True
043b1881|Trump Is Expanding Obamacare . . . in a Good Way|"[""trump""]"|surprise|"[[""expanding obamacare . . . in a good way""]]"|"[[""expanding obamacare . . . in a good way""]]"|True
ecd6cf2e|Trump and R.N.C. Raised $105 Million in 2nd Quarter, a Sign He Will Have Far More Money Than in 2016|[]|surprise|"[[""raised $105 million in 2nd quarter""]]"|"[[""raised $105 million in 2nd""]]"|True
bac3d793|Twitter users stunned to discover oddly similar, 'amazing' wrist freckles|"[""twitter users""]"|surprise|"[[""discover oddly similar, 'amazing' wrist freckles""]]"|"[[""discover oddly similar, 'amazing' wrist freckles""]]"|True
82536161|Uh oh: New WaPo/ABC poll puts abortion support at generational high|[]|surprise|[[]]|[[]]|True
ac1bb27d|Ukraine’s Presidential Election Proves the Country’s Democratic Spirit Is Alive and Well|"[""ukraine’s""]"|surprise|"[[""country’s democratic spirit is alive and well""]]"|"[[""country’s democratic spirit is alive and well""]]"|True
ab928122|Valerie Jarrett: US Ready For a Female President|"[""ready for a female president""]"|surprise|"[[""us ready for a female president""]]"|"[[""us ready for a female president""]]"|True
308eb718|Video of Cocaine Bust at Sea Shows Importance of Coast Guard Funding|[]|surprise|[[]]|"[[""of""],[""coast guard funding""]]"|True
4a1453c0|Violence Against Women Act would close the ‘boyfriend loophole’ in gun bans|"[""women""]"|surprise|"[[""would close the ‘boyfriend loophole’ in gun bans""]]"|"[[""close the ‘boyfriend loophole’ in gun bans""]]"|True
ba7ce4e9|Warren and Sanders are Talking Tough About Corporate Control of Food|"[""warren and sanders""]"|surprise|"[[""talking""]]"|"[[""corporate control of food""]]"|True
896cd8e0|With Support of 8 Republicans, House Passes Equality Act|[]|surprise|"[[""house passes equality act""]]"|"[[""house passes equality act""]]"|True
e2216f47|Zarif says Iran not seeking nuclear arms: Twitter|"[""zarif""]"|surprise|"[[""iran""]]"|"[[""iran not seeking nuclear arms""]]"|True
ab55a7ff|'I Was Utterly Gutted': Farai Chideya Endures 3 Failed Adoptions|"[""farai chideya""]"|sadness|"[[""endures 3 failed adoptions""]]"|"[[""endures 3 failed adoptions""]]"|True
5426449a|1,600 Hotel Guests In South Korea Were Secretly Livestreamed On The Internet|[]|disgust|"[[""were secretly livestreamed on the internet""]]"|"[[""1,600 hotel guests in south korea were secretly livestreamed on the internet""]]"|True
9acd4aa4|2 Earthquakes Shake The Philippines; At Least 16 Dead|"[""2 earthquakes""]"|fear|"[[""at least 16 dead""]]"|"[[""at least 16 dead""]]"|True
6593ac39|2 teens dead after being electrocuted trying to rescue dog in canal|"[""2 teens""]"|sadness|"[[""dog in canal""]]"|"[[""rescue dog in canal""]]"|True
cf44fbfe|3 Killed as Cliff Collapses on Popular California Beach|[]|sadness|"[[""cliff collapses on popular california beach""]]"|"[[""cliff collapses on popular california beach""]]"|True
74fad0fe|6-year-old in critical condition after being thrown from 10th floor of Tate Modern|[]|sadness|[[]]|"[[""being thrown from 10th floor of tate modern""]]"|True
5d31b1c9|A False Answer, a Big Political Connection and $260 Million in Tax Breaks|[]|sadness|"[[""$260 million in tax breaks""]]"|"[[""$260 million in tax breaks""]]"|True
2a32284f|A Fourth American Tourist Dies At Dominican Resorts In 2 Months|[]|sadness|"[[""at dominican resorts in 2 months""]]"|"[[""at dominican resorts in 2 months""]]"|True
5b5f3414|A Portrait of Poverty and Desperation|[]|sadness|"[[""poverty and desperation""]]"|"[[""poverty and desperation""]]"|True
8166b2ff|A father fights to keep his daughter alive as anti-vaccine sentiment swells in Italy|"[""a father"",""father""]"|sadness|"[[""daughter""]]"|"[[""his daughter alive as anti-vaccine sentiment swells in italy""]]"|True
75c264ba|AT&T’s streaming service, DirecTV Now, has lost nearly 20 percent of its subscribers in the last 6 months|"[""at&t’s streaming service, directv now""]"|sadness|"[[""has lost nearly 20 percent of its subscribers in the last 6 months""]]"|"[[""has lost nearly 20 percent of its subscribers in the last 6 months""]]"|True
81267d50|Afghanistan war: This is the human cost|"[""afghanistan""]"|sadness|"[[""this is the human cost""]]"|"[[""this is the human cost""]]"|True
d6c79ecc|Aid group: More funds needed for Ebola safe burials in Congo|"[""aid group""]"|sadness|"[[""aid group: more funds needed for ebola safe burials in congo""]]"|"[[""aid group: more funds needed for ebola safe burials in congo""]]"|True
1cadf626|Almost Half of Young Russians Want to Emigrate, Gallup Poll Says|"[""young russians""]"|sadness|[[]]|"[[""want to""]]"|True
b64e576a|Andrea Mitchell: I'm 'Sad' That 'Shameful' Republicans 'Undermined' Unbiased Investigation|"[""andrea mitchell""]"|sadness|"[[""republicans"",""i'm 'sad' that 'shameful' republicans 'undermined' unbiased investigation""]]"|"[[""i'm 'sad' that 'shameful' republicans 'undermined' unbiased investigation""]]"|True
90727c45|Another hiker went missing on Maui. This time, the search ended in tragedy.|"[""hiker""]"|sadness|"[[""this time, the search ended in""]]"|"[[""this time, the search ended in tragedy.""]]"|True
134be37f|Biden Got Demolished, Doesn't Look So 'Electable' Anymore|"[""biden""]"|surprise|"[[""doesn't look so 'electable' anymore""]]"|"[[""doesn't look so 'electable' anymore""]]"|True
cc2ac79f|Boy, 14, is airlifted to hospital after a TREE falls on him while he walks into school|"[""boy""]"|surprise|"[[""tree falls on him while he walks into school""]]"|"[[""tree falls on him while he walks into school""],[""airlifted to hospital""]]"|True
1396e31a|Couple Dies Of Bubonic Plague After Eating Raw Marmot Meat|"[""couple""]"|sadness|[[]]|"[[""eating raw marmot meat""]]"|True
edf51d35|Depression is on the rise among millennials, but 20% of them don't seek treatment — and it's likely because they can't afford it|"[""millennials""]"|sadness|"[[""depression""],[""among""]]"|"[[""but 20% of them don't seek treatment""],[""depression""]]"|True
1aa3246d|Equifax Victims Won’t See Much of $700M Award|"[""equifax victims""]"|sadness|"[[""equifax victims""]]"|"[[""equifax victims won’t see much of $700m award"",""won’t see much of $700m award""]]"|True
e25cc46d|Ex-headteacher, 65, stricken by motor neurone disease prepares to end his life at Dignitas|"[""ex-headteacher""]"|sadness|[[]]|"[[""prepares to end his life at dignitas""]]"|True
5c428105|For the Poor, Falling Poverty Numbers Aren’t Always Good News|[]|sadness|"[[""aren’t always good news""]]"|"[[""falling poverty numbers aren’t always good news""]]"|True
8b81f72b|France: President Macron Confirms Lyon Explosion is 'Attack', Eight Injured|"[""president macron""]"|sadness|"[[""explosion""]]"|"[[""lyon explosion is 'attack', eight injured""]]"|True
f8abd86e|He was wrongfully jailed for more than a decade. Years later, he died in a hit-and-run|[]|sadness|"[[""years later, he died in a hit-and-run""]]"|"[[""years later, he died in a hit-and-run"",""wrongfully jailed for more than a decade""]]"|True
e60ea35a|Homelessness among Michigan’s children: The problem is far larger, and more diverse, than you think|[]|sadness|[[]]|"[[""homelessness among michigan’s children: the problem is far larger, and more diverse, than you think""]]"|True
54798f82|Jim Carrey and Alessandra Mussolini—Benito Mussolini’s Granddaughter—Are Feuding on Twitter|"[""jim carrey and alessandra mussolini""]"|anger|"[[""feuding on twitter""]]"|"[[""feuding on twitter"",""are feuding on twitter""]]"|True
d01623e7|Kennedy Granddaughter Found Dead at Family’s Hyannis Port Compound After Apparent Drug Overdose|"[""kennedy granddaughter""]"|sadness|"[[""found dead at family’s hyannis port compound after apparent drug overdose""]]"|"[[""found dead at family’s hyannis port compound after apparent drug overdose""]]"|True
1ef6c410|Khan's London: Bus Driver Crashes Into Depot After Smoking Crack|"[""khan's london""]"|sadness|"[[""depot after smoking crack""]]"|"[[""bus driver crashes into depot after smoking crack""]]"|True
26c52f48|Lost Children Archive: Valeria Luiselli's New Novel Bears Witness to the U.S. Immigration Crisis|"[""valeria luiselli's""]"|sadness|"[[""valeria luiselli's""]]"|"[[""new novel bears witness to the u.s. immigration crisis"",""u.s. immigration crisis""]]"|True
e946023e|Mom suffers severe foot burns after stepping on sand under 'cold' disposable barbecue|"[""mom""]"|sadness|"[[""mom suffers severe foot burns after stepping on sand under 'cold' disposable barbecue""]]"|"[[""mom suffers severe foot burns after stepping on sand under 'cold' disposable barbecue""]]"|True
bb70b541|NY Times Bemoans ‘Disciplined’ Mueller Outfoxed by Trump and ‘Handpicked’ Barr|"[""ny times""]"|sadness|"[[""mueller""]]"|"[[""trump and ‘handpicked’ barr"",""outfoxed by trump and ‘handpicked’ barr""]]"|True
8796293a|Nearly 8 Months After Hurricane Michael, Florida Panhandle Feels Left Behind|[]|sadness|[[]]|"[[""feels left behind""]]"|True
a491167b|New Zealand marks one week since mosque attack with prayers, scarves|"[""new zealand""]"|sadness|"[[""marks one week since mosque attack with prayers, scarves""]]"|"[[""marks one week since mosque attack with prayers, scarves""]]"|True
e15498e3|OTC Birth Control Won’t Help Women If They Don’t Get Better Information|"[""women""]"|sadness|"[[""they don’t get better information""]]"|"[[""they don’t get better information""]]"|True
6bb74c11|One Casualty of the Palm Oil Industry: An Orangutan Mother, Shot 74 Times|[]|sadness|"[[""one casualty of the palm oil""]]"|"[[""orangutan mother, shot 74 times""]]"|True
446aa923|People Tell Us How QAnon Destroyed Their Relationships|"[""people""]"|sadness|"[[""qanon""]]"|"[[""how qanon destroyed their relationships""]]"|True
2803ad71|Plane stowaway falls into London garden|[]|surprise|"[[""plane stowaway falls into london garden""]]"|"[[""plane stowaway falls into london garden""]]"|True
